id,client_id,domain,city,region,browser,device_category,date,pageviews,campaign,keyword,medium,source,avg_session_duration,bounce_rate,sessions,goal_completion_location,goal_completions,goal_conversion_rate,goal_value,conversion,source_conv,ad_cost,sale,model_ga_name,model_ga_id
114,GA1.2.528071332.1573966567,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,YaBrowser,tablet,2020-02-15,4,(not set),(not set),organic,yandex,0.0007407407407407085,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
111,GA1.2.676526317.1581686912,BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Chrome,desktop,2020-02-14,2,(not set),(not set),organic,yandex,0.0,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
117,GA1.2.446385409.1581259601,cars.BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-02-14,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/new/BMW/X5/n1349916,0,0.0,0,0,BMW-keyauto-krd.ru,137,1,x5,11.0
122,GA1.2.30273961.1581621806,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-02-13,14,(not set),(not set),organic,yandex,0.007268518518518619,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
141,GA1.2.1372670285.1581582884,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,YaBrowser,desktop,2020-02-13,4,(not set),(not set),referral,yandex.ru,0.0004629629629628873,0.0,1,/used_cars/,0,0.0,0,0,yandex.ru,87,0,,
139,GA1.2.1515196996.1581309663,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,desktop,2020-02-10,14,(not set),(not provided),organic,google,0.008425925925925837,0.0,1,(entrance),1,1.0,15465,1,google,0,0,,
110,GA1.2.678282445.1581260081,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,desktop,2020-02-09,4,(not set),(not provided),organic,google,1.1574074074038876e-05,0.0,1,/,1,1.0,20847,1,google,0,0,,
115,GA1.2.446385409.1581259601,cars.BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-02-09,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.003877314814814792,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,192,0,,
116,GA1.2.446385409.1581259601,BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-02-09,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,1,1.0,29020,1,(direct),0,0,,
119,GA1.2.366579822.1581229543,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,desktop,2020-02-09,4,(not set),(not provided),organic,google,0.00019675925925932705,0.0,1,/,1,1.0,8152,1,google,0,1,,
134,GA1.2.1764153726.1581258370,cars.BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Safari,mobile,2020-02-09,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0017361111111111605,0.0,1,/,1,1.0,32296,1,BMW-keyauto-krd.ru,1680,0,,
135,GA1.2.1764153726.1581258370,BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Safari,mobile,2020-02-09,8,(not set),(not provided),organic,google,0.002476851851851869,0.0,1,/,0,0.0,0,0,google,0,0,,
129,GA1.2.2094032048.1581092366,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Android Webview,mobile,2020-02-07,2,(not set),(not set),organic,yandex,0.0,0.0,1,/,1,1.0,20045,1,YANDEX,0,1,,
143,GA1.2.1172253092.1580884870,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,desktop,2020-02-05,4,(not set),(not set),referral,yandex.ru,0.0006250000000000977,0.0,1,/,0,0.0,0,0,yandex.ru,183,0,,
123,GA1.2.263358625.1580632221,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,desktop,2020-02-02,4,(not set),(not provided),organic,google,0.0004861111111111871,0.0,1,/,0,0.0,0,0,google,0,0,,
113,GA1.2.630901984.1580562774,cars.BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Firefox,desktop,2020-02-01,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,108,0,,
112,GA1.2.630901984.1580562774,BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Firefox,desktop,2020-02-01,8,(not set),(not set),(none),(direct),0.001863425925926032,0.0,1,/,0,0.0,0,0,(direct),0,0,,
104,GA1.2.9887022.1567833468,BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Chrome,tablet,2020-01-30,2,(not set),(not set),organic,yandex,1.1574074074038876e-05,0.0,1,/offers/buy/318_super_series/,1,1.0,40656,1,YANDEX,0,0,318,16.0
127,GA1.2.2119379858.1580305538,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,desktop,2020-01-29,4,(not set),(not provided),organic,google,0.0030902777777777057,0.0,1,/,0,0.0,0,0,google,0,0,,
132,GA1.2.2048277042.1578843112,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,YaBrowser,mobile,2020-01-29,8,(not set),(not set),organic,yandex,0.0008912037037036579,0.0,1,/models/,0,0.0,0,0,YANDEX,0,0,,
124,GA1.2.2144037852.1579586524,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Safari,mobile,2020-01-21,2,Mersedes_Krasnodar_Poisk,,cpc,google,0.000478391203703632,0.333333333333333,3,/special/purchase/?placement=,1,0.3333333333333333,16269,1,google,2981,1,,
125,GA1.2.2144037852.1579586524,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Safari,mobile,2020-01-21,2,Mersedes_Krasnodar_Poisk,,cpc,google,0.000478391203703632,0.333333333333333,3,/special/purchase/glc_prime/,1,0.3333333333333333,21933,1,google,1609,0,glc,6.0
147,GA1.2.1030652614.1579636242,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Safari,desktop,2020-01-21,8,(not set),(not provided),organic,google,0.005740740740740824,0.0,1,/,0,0.0,0,0,google,0,0,,
105,GA1.2.856633580.1578918786,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-01-20,16,(not set),(not set),organic,yandex,0.0019039351851852793,0.0,2,/,1,0.5,8397,1,YANDEX,0,0,,
133,GA1.2.179005946.1559032258,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Firefox,desktop,2020-01-20,6,36451482,Mersedes c180 2019,cpc,yandex,0.001805555555555616,0.0,1,/special/purchase/c180/?calltouch_tm=yd_c:36451482_gb:3435678281_ad:6081147255_ph:14634303368_st:search_pt:premium_p:2_s:none_dt:desktop_reg:10995_ret:_apt:none&yclid=6823026090859696,1,1.0,30771,1,YANDEX,2526,0,c180,9.0
108,GA1.2.698620397.1579149463,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-01-16,2,(not set),(not set),(none),(direct),0.006261574074074128,0.0,2,/special/purchase/cls/,0,0.0,0,0,(direct),0,0,cls,5.0
109,GA1.2.698620397.1579149463,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-01-16,2,(not set),(not set),(none),(direct),0.006261574074074128,0.0,2,(entrance),1,0.5,43288,1,(direct),0,0,,
118,GA1.2.39255735.1579197975,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Android Webview,mobile,2020-01-16,2,e220,(not set),cpm,IG,0.0,0.0,1,/special/purchase/e220/item66188051.php,1,1.0,17984,1,ig,2534,0,e220,7.0
106,GA1.2.840036406.1579023018,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-01-14,2,(not set),(not provided),organic,google,0.0,0.0,1,(entrance),1,1.0,28300,1,google,0,0,,
131,GA1.2.2048277042.1578843112,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,YaBrowser,mobile,2020-01-13,4,(not set),(not set),organic,yandex,0.00015046296296294948,0.0,1,/models/,1,1.0,24960,1,YANDEX,0,0,,
146,GA1.2.1113934300.1578765683,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,tablet,2020-01-13,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,35156,1,google,0,1,,
121,GA1.2.307149727.1578035568,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,YaBrowser,mobile,2020-01-12,12,(not set),(not set),referral,yandex.ru,0.0010185185185185297,0.0,1,/,0,0.0,0,0,yandex.ru,120,0,,
130,GA1.2.2048277042.1578843112,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,YaBrowser,mobile,2020-01-12,4,(not set),(not set),(none),(direct),0.000393518518518432,0.0,1,/models/,1,1.0,40479,1,(direct),0,0,,
145,GA1.2.1113934300.1578765683,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,tablet,2020-01-11,10,(not set),(not provided),organic,google,0.0030208333333332504,0.0,1,/,0,0.0,0,0,google,0,0,,
126,GA1.2.2124775532.1537967509,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Safari,mobile,2020-01-09,10,(not set),(not provided),organic,google,0.005138888888888804,0.0,1,/,1,1.0,41554,1,google,0,0,,
137,GA1.2.1658804242.1578241828,cars.BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Safari,mobile,2020-01-09,4,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0023958333333333748,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,162,1,,
138,GA1.2.1658804242.1578241828,BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Safari,mobile,2020-01-09,2,(not set),(not provided),organic,google,0.004131944444444535,0.0,2,/,0,0.0,0,0,google,0,0,,
148,GA1.2.1012009667.1578549894,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,desktop,2020-01-09,8,(not set),(not provided),organic,google,0.002557870370370363,0.0,1,/,0,0.0,0,0,google,0,0,,
136,GA1.2.1658804242.1578241828,BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Safari,mobile,2020-01-08,2,(not set),(not provided),organic,google,0.0,0.0,2,/,1,0.5,27094,1,google,0,0,,
140,GA1.2.1386459916.1578286425,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Safari,mobile,2020-01-07,4,(not set),(not provided),organic,google,0.000393518518518432,0.0,1,/,0,0.0,0,0,google,0,0,,
144,GA1.2.1169533541.1577233158,BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Samsung Internet,mobile,2020-01-06,2,krasnodar-kliuchavto-network-halva-2019,(not set),sem_cpc,google_go_search,0.0,0.0,1,/offers/buy/halva/,1,1.0,25558,1,google_go_search,4015,0,,
128,GA1.2.2106273870.1578125571,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-01-04,2,(not set),(not set),(none),(direct),0.0,0.0,1,/models/e220/options/,1,1.0,28718,1,(direct),0,0,e220,7.0
120,GA1.2.307149727.1578035568,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,YaBrowser,mobile,2020-01-03,16,36451525,киа соул,cpc,yandex,0.001469907407407378,0.0,1,/special/purchase/cla/?calltouch_tm=yd_c:36451525_gb:3435681082_ad:6081166942_ph:14000865349_st:search_pt:premium_p:1_s:none_dt:mobile_reg:10995_ret:_apt:none&yclid=18068513760788647964,0,0.0,0,0,YANDEX,542,0,cla,10.0
142,GA1.2.1182194269.1577989933,Mersedes-krasnodar.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-01-02,18,(not set),(not set),organic,yandex,0.001689814814814783,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
107,GA1.2.769212714.1577898707,BMW-keyauto-krd.ru,Yuzhnyy,Krasnodar Krai,Chrome,mobile,2020-01-01,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,21039,1,google,0,0,,
161,GA1.2.1707503742.1581920336,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,YaBrowser,mobile,2020-02-17,8,(not set),(not set),referral,yandex.ru,0.0014525462962962088,0.0,2,/models/e220-x-line/options/,1,0.5,20966,1,yandex.ru,1109,0,e220,7.0
162,GA1.2.1707503742.1581920336,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,YaBrowser,mobile,2020-02-17,8,(not set),(not set),referral,yandex.ru,0.0014525462962962088,0.0,2,/,0,0.0,0,0,yandex.ru,82,0,,
152,GA1.2.394575724.1581476066,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Chrome,desktop,2020-02-12,16,(not set),(not set),referral,go.mail.ru,0.005624999999999991,0.0,1,(entrance),1,1.0,31816,1,go.mail.ru,1715,0,,
168,GA1.2.1334679634.1576788601,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,YaBrowser,desktop,2020-02-10,4,(not set),(not set),referral,go.mail.ru,0.0011921296296295567,0.0,1,/,0,0.0,0,0,go.mail.ru,80,0,,
164,GA1.2.1592574183.1581210238,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,YaBrowser,desktop,2020-02-09,2,(not set),купить киа рио в краснодарском крае 2018г по акции со скидкой по акции,organic,rambler,0.0,0.0,1,/special/purchase/e220/,0,0.0,0,0,rambler,0,0,e220,7.0
149,GA1.2.751903049.1581055755,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Chrome,desktop,2020-02-07,6,(not set),(not set),referral,Mersedes.ru,0.0013078703703703898,0.0,1,/,1,1.0,26757,1,Mersedes.ru,1312,0,,
156,GA1.2.2098058262.1580972490,cars.BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Firefox,desktop,2020-02-07,2,(not set),(not set),referral,BMW-keyauto-krd.ru,2.3148148148077752e-05,0.0,1,/,1,1.0,39414,1,BMW-keyauto-krd.ru,884,0,,
155,GA1.2.2098058262.1580972490,BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Firefox,desktop,2020-02-07,4,(not set),(not set),(none),(direct),6.94444444444553e-05,0.0,1,(entrance),1,1.0,23271,1,(direct),0,0,,
158,GA1.2.1964065462.1581075852,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Safari,mobile,2020-02-07,4,(not set),(not set),referral,search.visymo.com,0.0004166666666667318,0.0,1,/models/gls/,1,1.0,11993,1,search.visymo.com,557,0,gls,2.0
157,GA1.2.2081094878.1580230070,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Chrome,mobile,2020-01-28,2,36451504,машина киа рио,cpc,yandex,1.1574074074038876e-05,0.0,1,/special/purchase/e220/?calltouch_tm=yd_c:36451504_gb:3435678787_ad:6081156757_ph:14000352456_st:search_pt:premium_p:2_s:none_dt:mobile_reg:80_ret:_apt:none&yclid=189503100802597860,1,1.0,43263,1,YANDEX,2547,0,e220,7.0
167,GA1.2.1334679634.1576788601,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,YaBrowser,desktop,2020-01-28,2,(not set),(not set),referral,go.mail.ru,2.3148148148077752e-05,0.0,1,/,1,1.0,33813,1,go.mail.ru,973,0,,
166,GA1.2.1405699037.1580089909,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Chrome,desktop,2020-01-27,8,(not set),(not provided),organic,google,0.002986111111111134,0.0,1,/,0,0.0,0,0,google,0,0,,
150,GA1.2.472840432.1579999802,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Safari,tablet,2020-01-26,6,(not set),(not set),organic,yandex,0.004212962962963029,0.0,1,/,0,0.0,0,0,YANDEX,0,0,,
165,GA1.2.147024949.1579601172,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Safari,desktop,2020-01-21,4,(not set),(not provided),organic,google,0.0006018518518517979,0.0,1,/,0,0.0,0,0,google,0,0,,
163,GA1.2.168802733.1579464072,BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Safari,mobile,2020-01-19,10,(not set),(not set),(none),(direct),0.0008217592592592027,0.0,1,/models/New318/,1,1.0,13057,1,(direct),0,0,318,16.0
153,GA1.2.337789128.1579347334,cars.BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Chrome,desktop,2020-01-18,2,(not set),(not set),referral,BMW-keyauto-krd.ru,1.1574074074038876e-05,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,50,0,,
154,GA1.2.337789128.1579347334,BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Chrome,desktop,2020-01-18,2,(not set),(not provided),organic,google,0.0,0.0,1,/,1,1.0,15542,1,google,0,0,,
172,GA1.2.1091651756.1579160304,Mersedes-krasnodar.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Chrome,desktop,2020-01-16,6,(not set),(not provided),organic,google,0.0008101851851851638,0.0,1,/,1,1.0,20478,1,google,0,1,,
151,GA1.2.436653692.1578880583,BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Chrome,mobile,2020-01-13,4,(not set),(not set),referral,yandex.ru,0.00030092592592589895,0.0,1,/models/Elantra/,1,1.0,12143,1,yandex.ru,1948,0,,
160,GA1.2.1893415675.1578612993,cars.BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,YaBrowser,desktop,2020-01-10,2,(not set),(not set),referral,BMW-keyauto-krd.ru,1.1574074074038876e-05,0.0,1,/,1,1.0,17512,1,BMW-keyauto-krd.ru,619,0,,
159,GA1.2.1893415675.1578612993,BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,YaBrowser,desktop,2020-01-10,8,(not set),(not set),referral,yandex.ru,0.0015567129629630028,0.0,2,/,1,0.5,32896,1,yandex.ru,1160,0,,
169,GA1.2.1184900357.1578473776,cars.BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Internet Explorer,desktop,2020-01-08,2,(not set),(not set),referral,BMW-keyauto-krd.ru,0.0,0.0,1,/,0,0.0,0,0,BMW-keyauto-krd.ru,80,0,,
170,GA1.2.1184900357.1578473776,BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Internet Explorer,desktop,2020-01-08,6,(not set),(not provided),organic,google,0.0006018518518517979,0.0,1,/,1,1.0,40559,1,google,0,0,,
171,GA1.2.110889709.1578474137,BMW-keyauto-krd.ru,Yuzhno-Sakhalinsk,Sakhalin Oblast,Chrome,desktop,2020-01-08,4,(not set),(not provided),organic,google,0.00017361111111102723,0.0,1,(entrance),1,1.0,8525,1,google,0,0,,
175,GA1.2.1699148397.1580998735,Mersedes-krasnodar.ru,Yoshkar-Ola,Mari El Republic,Edge,desktop,2020-02-06,6,(not set),(not set),referral,Mersedes.ru,0.0008217592592592027,0.0,1,/,1,1.0,27535,1,Mersedes.ru,1300,0,,
174,GA1.2.484043631.1580127419,Mersedes-krasnodar.ru,Yoshkar-Ola,Mari El Republic,Chrome,desktop,2020-01-27,4,(not set),(not provided),organic,google,0.0003587962962963154,0.0,1,/,1,1.0,36829,1,google,0,0,,
173,GA1.2.727521272.1579542878,Mersedes-krasnodar.ru,Yoshkar-Ola,Mari El Republic,Chrome,mobile,2020-01-20,2,(not set),(not provided),organic,google,0.0,0.0,1,/models/glc_prime/desc/,1,1.0,23379,1,google,0,0,glc,6.0
212,GA1.2.712122298.1581456380,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-17,52,(not set),(not provided),organic,google,0.005821759259259318,0.0,3,/,0,0.0,0,0,google,0,0,,
297,GA1.2.1787543081.1581871268,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Chrome,desktop,2020-02-16,2,(not set),(not set),referral,yandex.ru,0.0,0.0,1,(entrance),0,0.0,0,0,yandex.ru,131,0,,
225,GA1.2.48028494.1581760630,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Android Webview,mobile,2020-02-15,2,e220_X,(not set),cpm,IG,0.0,0.0,1,/special/purchase/e220-x-line/item65704166.php,1,1.0,38667,1,ig,1869,0,e220,7.0
286,GA1.2.1913530128.1580490511,cars.BMW-keyauto-krd.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-15,10,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.0046412037037038,0.0,1,/new/BMW/x1?complectations=BMW-x1-comfort1&complectations=BMW-x1-comfort4&complectations=BMW-x1-comfort6&complectations=BMW-x1-BMW-x1-comfort4&complectations=BMW-x1-BMW-x1-comfort1&complectations=BMW-x1-BMW-x1-comfort6,1,1.0,25351,1,cars.BMW-keyauto-krd.ru,1467,0,x1,15.0
211,GA1.2.712122298.1581456380,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-14,12,(not set),(not provided),organic,google,0.001689814814814783,0.0,1,/,0,0.0,0,0,google,0,0,,
285,GA1.2.1913530128.1580490511,cars.BMW-keyauto-krd.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-14,2,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,6.94444444444553e-05,0.0,1,/new/BMW/X5?complectations=BMW-X5-family-5&complectations=BMW-X5-BMW-X5-family-1&complectations=BMW-X5-family-3&complectations=BMW-X5-family&complectations=BMW-X5-family1&complectations=BMW-X5-family-4&complectations=BMW-X5-family-2&complectations=BMW-X5-family-6&complectations=BMW-X5-family-7&complectations=BMW-X5-family-8&complectations=BMW-X5-family-9&complectations=BMW-X5-BMW-X5-family-2&complectations=BMW-X5-BMW-X5-family-6&complectations=BMW-X5-BMW-X5-family-7&complectations=BMW-X5-BMW-X5-family-9&complectations=BMW-X5-BMW-X5-family-8,0,0.0,0,0,cars.BMW-keyauto-krd.ru,88,0,x5,11.0
214,GA1.2.677764926.1581599693,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Chrome,desktop,2020-02-13,4,(not set),(not set),referral,yandex.ru,0.0005671296296296813,0.0,1,(entrance),0,0.0,0,0,yandex.ru,108,0,,
236,GA1.2.230080341.1579429745,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Safari (in-app),mobile,2020-02-13,4,e220_X,(not set),cpm,IG,0.0011342592592593626,0.0,1,/special/purchase/e220-x-line/item65704166.php,1,1.0,33724,1,ig,2006,0,e220,7.0
279,GA1.2.1913530128.1580490511,cars.BMW-keyauto-krd.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-13,24,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.00508101851851861,0.0,5,/new,0,0.0,0,0,cars.BMW-keyauto-krd.ru,86,0,,
280,GA1.2.1913530128.1580490511,cars.BMW-keyauto-krd.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-13,24,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.00508101851851861,0.0,5,/new/BMW/x1?complectations=BMW-x1-comfort1&complectations=BMW-x1-comfort4&complectations=BMW-x1-comfort6&complectations=BMW-x1-BMW-x1-comfort4&complectations=BMW-x1-BMW-x1-comfort1&complectations=BMW-x1-BMW-x1-comfort6,0,0.0,0,0,cars.BMW-keyauto-krd.ru,125,0,x1,15.0
281,GA1.2.1913530128.1580490511,cars.BMW-keyauto-krd.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-13,24,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.00508101851851861,0.0,5,/new/BMW/h_1?complectations=BMW-h_1-family,1,0.2,25494,1,cars.BMW-keyauto-krd.ru,1081,0,,
282,GA1.2.1913530128.1580490511,cars.BMW-keyauto-krd.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-13,24,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.00508101851851861,0.0,5,/offers/buy/krossovery-BMW-s-toboy-zaodno/,0,0.0,0,0,cars.BMW-keyauto-krd.ru,151,0,,
284,GA1.2.1913530128.1580490511,cars.BMW-keyauto-krd.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-13,24,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.00508101851851861,0.0,5,(entrance),0,0.0,0,0,cars.BMW-keyauto-krd.ru,102,0,,
283,GA1.2.1913530128.1580490511,BMW-keyauto-krd.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-13,2,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.003807870370370337,0.0,1,/offers/best-offers/,0,0.0,0,0,cars.BMW-keyauto-krd.ru,58,0,,
307,GA1.2.1350473982.1581593293,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Chrome,desktop,2020-02-13,16,(not set),(not provided),organic,google,0.014427083333333313,0.0,2,(entrance),1,0.5,28642,1,google,0,0,,
308,GA1.2.1350473982.1581593293,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Chrome,desktop,2020-02-13,16,(not set),(not provided),organic,google,0.014427083333333313,0.0,2,/,1,0.5,44997,1,google,0,1,,
329,GA1.2.1048973015.1581621180,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,YaBrowser,desktop,2020-02-13,2,(not set),(not set),(none),(direct),0.0,0.0,1,/,1,1.0,20139,1,(direct),0,0,,
205,GA1.2.712122298.1581456380,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-12,24,(not set),(not set),(none),(direct),0.0009606481481481133,0.0,2,/,0,0.0,0,0,(direct),0,0,,
206,GA1.2.712122298.1581456380,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-12,24,(not set),(not set),(none),(direct),0.0009606481481481133,0.0,2,/buy/cars/,1,0.5,22421,1,(direct),0,0,,
207,GA1.2.712122298.1581456380,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-12,24,(not set),(not set),(none),(direct),0.0009606481481481133,0.0,2,/models/c180_sw/options/,0,0.0,0,0,(direct),0,0,c180,9.0
208,GA1.2.712122298.1581456380,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-12,24,(not set),(not provided),organic,google,0.0023495370370369972,0.0,1,/buy/cars/,1,1.0,8763,1,google,0,0,,
209,GA1.2.712122298.1581456380,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-12,24,(not set),(not provided),organic,google,0.0023495370370369972,0.0,1,/models/c180_sw/options/,0,0.0,0,0,google,0,0,c180,9.0
210,GA1.2.712122298.1581456380,Mersedes-krasnodar.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-12,24,(not set),(not provided),organic,google,0.0023495370370369972,0.0,1,/,0,0.0,0,0,google,0,0,,
276,GA1.2.1913530128.1580490511,cars.BMW-keyauto-krd.ru,Yeysk,Krasnodar Krai,Safari,tablet,2020-02-12,14,(not set),(not set),referral,cars.BMW-keyauto-krd.ru,0.010057870370370424,0.0,3,/new,1,0.3333333333333333,27245,1,cars.BMW-keyauto-krd.ru,1295,0,,
