id,client_id,sale_date,sale_city,model_id
426,GA1.2.728868574.1581848904,2020-02-16,Sochi,2
427,GA1.2.727246300.1579418881,2020-01-19,Sochi,10
428,GA1.2.724898520.1580892789,2020-02-05,Sochi,10
429,GA1.2.715844172.1580067259,2020-01-26,Sochi,8
430,GA1.2.705982854.1579769686,2020-01-23,Sochi,7
431,GA1.2.699176913.1580062730,2020-01-26,Sochi,6
432,GA1.2.66788297.1581414623,2020-02-11,Sochi,15
433,GA1.2.6562273.1581581337,2020-02-13,Sochi,12
434,GA1.2.653366512.1581417394,2020-02-11,Sochi,15
435,GA1.2.649746373.1577052171,2020-01-14,Sochi,15
436,GA1.2.643855831.1579529157,2020-01-21,Sochi,4
437,GA1.2.642446433.1578141319,2020-01-04,Sochi,14
438,GA1.2.634744339.1579888538,2020-01-24,Sochi,8
439,GA1.2.6307171.1579547838,2020-01-20,Sochi,11
440,GA1.2.630076404.1578556893,2020-01-09,Sochi,10
441,GA1.2.627046551.1556880294,2020-01-28,Sochi,15
442,GA1.2.620608980.1579192016,2020-01-16,Sochi,10
443,GA1.2.612077480.1577985911,2020-01-02,Sochi,8
444,GA1.2.602458568.1579094755,2020-01-15,Sochi,15
445,GA1.2.597964103.1580745266,2020-02-03,Sochi,13
446,GA1.2.593853203.1581599189,2020-02-13,Sochi,9
447,GA1.2.593853203.1581599189,2020-02-13,Sochi,10
448,GA1.2.588584355.1580296766,2020-02-03,Sochi,12
449,GA1.2.582896947.1578939888,2020-02-04,Sochi,4
450,GA1.2.582872858.1579632765,2020-01-21,Sochi,7
451,GA1.2.580522533.1529317316,2020-01-23,Sochi,8
452,GA1.2.564654082.1578851828,2020-01-12,Sochi,8
453,GA1.2.564245665.1567595314,2020-02-03,Sochi,9
454,GA1.2.559605267.1581577216,2020-02-13,Sochi,5
455,GA1.2.551988455.1580225888,2020-01-28,Sochi,13
456,GA1.2.547927984.1580367889,2020-01-30,Sochi,8
457,GA1.2.546641040.1565638717,2020-01-02,Sochi,8
458,GA1.2.526099438.1564253859,2020-01-23,Sochi,15
459,GA1.2.498100524.1579757835,2020-01-23,Sochi,10
460,GA1.2.487724287.1580673305,2020-02-12,Sochi,9
461,GA1.2.474450029.1581337202,2020-02-10,Sochi,8
462,GA1.2.474056307.1580665284,2020-02-02,Sochi,11
463,GA1.2.447000697.1564253613,2020-02-09,Sochi,10
464,GA1.2.440996199.1579845452,2020-01-24,Sochi,13
465,GA1.2.440447967.1578467811,2020-01-08,Sochi,9
466,GA1.2.436943276.1572153831,2020-01-27,Sochi,7
467,GA1.2.404238930.1581657464,2020-02-14,Sochi,7
468,GA1.2.399179502.1581568161,2020-02-13,Sochi,9
469,GA1.2.388727468.1579622564,2020-01-22,Sochi,13
470,GA1.2.386563824.1579179265,2020-01-16,Sochi,8
471,GA1.2.386481205.1577013056,2020-01-13,Sochi,11
472,GA1.2.365483543.1579281553,2020-01-17,Sochi,5
473,GA1.2.344543403.1581348882,2020-02-10,Sochi,7
474,GA1.2.33570990.1579017464,2020-01-15,Sochi,9
475,GA1.2.321258519.1581342196,2020-02-10,Sochi,15
476,GA1.2.309738128.1571418889,2020-01-03,Sochi,5
477,GA1.2.305577601.1575743409,2020-02-03,Sochi,9
478,GA1.2.28947335.1572200867,2020-01-29,Sochi,12
479,GA1.2.26917659.1579594134,2020-01-21,Sochi,6
480,GA1.2.266889217.1581556791,2020-02-13,Sochi,4
481,GA1.2.265484352.1580791953,2020-02-04,Sochi,9
482,GA1.2.26426708.1575273882,2020-01-07,Sochi,8
483,GA1.2.26426708.1575273882,2020-01-10,Sochi,5
484,GA1.2.259108174.1579633884,2020-01-21,Sochi,5
485,GA1.2.257256509.1577736450,2020-01-01,Sochi,9
486,GA1.2.241731149.1576776836,2020-01-19,Sochi,10
487,GA1.2.241202914.1581259778,2020-02-15,Sochi,15
488,GA1.2.237679500.1581850425,2020-02-16,Sochi,7
489,GA1.2.235652677.1579147891,2020-01-16,Sochi,7
490,GA1.2.231929681.1581194088,2020-02-08,Sochi,15
491,GA1.2.23087123.1577923244,2020-01-02,Sochi,15
492,GA1.2.220352632.1578865201,2020-01-13,Sochi,4
493,GA1.2.216165348.1578216386,2020-01-09,Sochi,9
494,GA1.2.215996159.1580828099,2020-02-04,Sochi,15
495,GA1.2.2145698668.1581660997,2020-02-14,Sochi,9
496,GA1.2.2141685837.1563431684,2020-01-16,Sochi,15
497,GA1.2.2139398268.1578673009,2020-01-10,Sochi,5
498,GA1.2.2117671587.1579369480,2020-02-17,Sochi,15
499,GA1.2.211261253.1581099189,2020-02-07,Sochi,7
500,GA1.2.2109983307.1576618555,2020-01-14,Sochi,15
501,GA1.2.2098173110.1579524784,2020-01-20,Sochi,9
502,GA1.2.2094603676.1581490450,2020-02-12,Sochi,12
503,GA1.2.2089616079.1578736274,2020-01-11,Sochi,7
504,GA1.2.2085565622.1576575570,2020-02-15,Sochi,5
505,GA1.2.2085387745.1581362331,2020-02-10,Sochi,7
506,GA1.2.2072486804.1579793755,2020-01-23,Sochi,9
507,GA1.2.2058034627.1537554603,2020-01-02,Sochi,7
508,GA1.2.204624056.1580410388,2020-01-30,Sochi,10
509,GA1.2.2041388043.1578995918,2020-01-14,Sochi,7
510,GA1.2.2040571744.1579343888,2020-01-18,Sochi,4
511,GA1.2.2036941168.1578223721,2020-01-05,Sochi,11
512,GA1.2.2032824038.1581793472,2020-02-15,Sochi,8
513,GA1.2.2030721650.1581540397,2020-02-12,Sochi,9
514,GA1.2.2029192574.1579701702,2020-01-22,Sochi,15
515,GA1.2.2029192574.1579701702,2020-01-27,Sochi,13
516,GA1.2.2021537356.1581261787,2020-02-09,Sochi,8
517,GA1.2.2010388869.1578599914,2020-01-09,Sochi,10
518,GA1.2.2003951705.1580198905,2020-01-28,Sochi,15
519,GA1.2.2001912212.1578865325,2020-01-13,Sochi,10
520,GA1.2.1998378598.1578737079,2020-01-11,Sochi,8
521,GA1.2.1986709592.1564337599,2020-01-31,Sochi,8
522,GA1.2.1985209503.1577907807,2020-01-01,Sochi,14
523,GA1.2.1981309511.1579015915,2020-01-14,Sochi,1
524,GA1.2.1977183499.1580895689,2020-02-05,Sochi,15
525,GA1.2.1974766831.1581077196,2020-02-07,Sochi,12
526,GA1.2.196936478.1580204725,2020-01-30,Sochi,5
527,GA1.2.1966061897.1579986975,2020-01-28,Sochi,13
528,GA1.2.1937000830.1578182734,2020-01-05,Sochi,10
529,GA1.2.1935061048.1577470887,2020-01-01,Sochi,8
530,GA1.2.1933970348.1578228960,2020-01-16,Sochi,4
531,GA1.2.1929069067.1578916318,2020-01-13,Sochi,7
532,GA1.2.1921243248.1567667508,2020-01-31,Sochi,9
533,GA1.2.1896829598.1580900950,2020-02-09,Sochi,15
534,GA1.2.1896829598.1580900950,2020-02-15,Sochi,7
535,GA1.2.1871275096.1578939337,2020-01-13,Sochi,5
536,GA1.2.1869541875.1580984271,2020-02-06,Sochi,7
537,GA1.2.1866526703.1571059723,2020-01-23,Sochi,7
538,GA1.2.1851314927.1580235231,2020-01-28,Sochi,6
539,GA1.2.1828744596.1580315871,2020-01-29,Sochi,15
540,GA1.2.1828101230.1579369916,2020-01-22,Sochi,15
541,GA1.2.1823139271.1561379058,2020-01-18,Sochi,10
542,GA1.2.1821061268.1581280534,2020-02-09,Sochi,7
543,GA1.2.1818115472.1578829489,2020-01-12,Sochi,2
544,GA1.2.1816662244.1580396352,2020-01-30,Sochi,13
545,GA1.2.1816536600.1580989579,2020-02-06,Sochi,5
546,GA1.2.1815979986.1580136706,2020-01-27,Sochi,3
547,GA1.2.1808706836.1577327861,2020-01-04,Sochi,4
548,GA1.2.1783935885.1578650132,2020-01-10,Sochi,2
549,GA1.2.1783079207.1578604284,2020-01-10,Sochi,7
550,GA1.2.1771321604.1579350961,2020-01-18,Sochi,15
551,GA1.2.1748276452.1579201670,2020-01-16,Sochi,15
552,GA1.2.1742250066.1581330836,2020-02-10,Sochi,2
553,GA1.2.17415283.1577039852,2020-01-23,Sochi,10
554,GA1.2.1737196945.1575491377,2020-02-08,Sochi,9
555,GA1.2.1737196945.1575491377,2020-02-08,Sochi,14
556,GA1.2.1736749140.1578057141,2020-01-03,Sochi,10
557,GA1.2.1729751714.1579788961,2020-01-23,Sochi,7
558,GA1.2.1728584011.1581830796,2020-02-16,Sochi,10
559,GA1.2.1726095967.1581928769,2020-02-17,Sochi,4
560,GA1.2.1723776459.1578401364,2020-01-07,Sochi,8
561,GA1.2.1715399240.1575803685,2020-01-23,Sochi,8
562,GA1.2.1714674796.1578082674,2020-01-03,Sochi,4
563,GA1.2.1709441945.1581230909,2020-02-11,Sochi,7
564,GA1.2.1694018801.1580741567,2020-02-05,Sochi,9
565,GA1.2.1690064382.1579254320,2020-01-17,Sochi,10
566,GA1.2.1689849157.1578988496,2020-01-14,Sochi,10
567,GA1.2.1658477516.1578238956,2020-01-05,Sochi,6
568,GA1.2.1645982735.1578725334,2020-01-11,Sochi,12
569,GA1.2.1645961622.1579078662,2020-01-18,Sochi,11
570,GA1.2.1641430754.1580156665,2020-01-29,Sochi,3
571,GA1.2.1634618082.1580571735,2020-02-01,Sochi,10
572,GA1.2.1633054112.1578555396,2020-01-09,Sochi,4
573,GA1.2.1631778912.1577956129,2020-01-02,Sochi,15
574,GA1.2.1629310610.1580658403,2020-02-02,Sochi,15
575,GA1.2.1627859176.1578679577,2020-01-10,Sochi,5
576,GA1.2.1627315667.1581590839,2020-02-13,Sochi,4
577,GA1.2.161910754.1580138075,2020-01-27,Sochi,8
578,GA1.2.1605376566.1579328413,2020-01-18,Sochi,8
579,GA1.2.1603979418.1579364323,2020-01-18,Sochi,15
580,GA1.2.1603604459.1578678032,2020-01-10,Sochi,7
581,GA1.2.1603604459.1578678032,2020-01-10,Sochi,7
582,GA1.2.1603161394.1581918620,2020-02-17,Sochi,3
583,GA1.2.1603161394.1581918620,2020-02-17,Sochi,8
584,GA1.2.1595811954.1577743241,2020-01-31,Sochi,7
585,GA1.2.159388851.1581075466,2020-02-07,Sochi,1
586,GA1.2.1580728470.1578373401,2020-01-07,Sochi,2
587,GA1.2.1572538014.1572360780,2020-01-05,Sochi,10
588,GA1.2.1567059709.1578232357,2020-01-09,Sochi,10
589,GA1.2.1560677957.1577594733,2020-01-28,Sochi,5
590,GA1.2.1547098743.1573323722,2020-02-12,Sochi,8
591,GA1.2.1530898279.1579501709,2020-01-20,Sochi,5
592,GA1.2.1528372963.1579259613,2020-01-19,Sochi,10
593,GA1.2.1527192468.1578921421,2020-01-13,Sochi,8
594,GA1.2.1525853233.1581190017,2020-02-08,Sochi,15
595,GA1.2.1514258927.1580728477,2020-02-03,Sochi,10
596,GA1.2.1512371203.1580763372,2020-02-03,Sochi,8
597,GA1.2.1506960583.1570391234,2020-01-26,Sochi,2
598,GA1.2.1482948674.1576793686,2020-01-24,Sochi,7
599,GA1.2.1482948674.1576793686,2020-01-31,Sochi,10
600,GA1.2.1471625399.1580375801,2020-01-30,Sochi,9
601,GA1.2.147152271.1578236231,2020-01-05,Sochi,8
602,GA1.2.1463417047.1580714103,2020-02-12,Sochi,7
603,GA1.2.1450469396.1579009092,2020-01-14,Sochi,10
604,GA1.2.1445258677.1581171597,2020-02-08,Sochi,13
605,GA1.2.1444104206.1577955596,2020-01-02,Sochi,12
606,GA1.2.143695584.1579044277,2020-01-23,Sochi,15
607,GA1.2.1420592029.1579631780,2020-01-26,Sochi,15
608,GA1.2.1414450239.1580822274,2020-02-04,Sochi,15
609,GA1.2.1414147184.1578425942,2020-01-07,Sochi,4
610,GA1.2.1409815063.1580886333,2020-02-05,Sochi,10
611,GA1.2.1401838853.1578839835,2020-01-12,Sochi,9
612,GA1.2.1400044823.1580669719,2020-02-02,Sochi,8
613,GA1.2.1392378058.1571725932,2020-01-27,Sochi,7
614,GA1.2.1392378058.1571725932,2020-02-17,Sochi,13
615,GA1.2.138968314.1580315699,2020-02-13,Sochi,4
616,GA1.2.1388517791.1581886778,2020-02-16,Sochi,5
617,GA1.2.13865295.1581013537,2020-02-06,Sochi,13
618,GA1.2.1383515147.1579621991,2020-01-21,Sochi,4
619,GA1.2.1374142257.1580721173,2020-02-03,Sochi,1
620,GA1.2.1367068203.1577884293,2020-01-02,Sochi,15
621,GA1.2.1358545388.1580649211,2020-02-02,Sochi,8
622,GA1.2.1358159018.1578353281,2020-01-24,Sochi,10
623,GA1.2.1358159018.1578353281,2020-01-24,Sochi,6
624,GA1.2.1353035714.1580296869,2020-01-29,Sochi,4
625,GA1.2.1350270036.1578498723,2020-01-08,Sochi,9
626,GA1.2.1345962193.1581579804,2020-02-13,Sochi,5
627,GA1.2.1340042941.1578389055,2020-01-07,Sochi,8
628,GA1.2.1336323511.1579612308,2020-01-21,Sochi,13
629,GA1.2.13293635.1580394410,2020-01-30,Sochi,9
630,GA1.2.13293635.1580394410,2020-01-30,Sochi,7
631,GA1.2.1319206421.1580811824,2020-02-04,Sochi,8
632,GA1.2.1316873143.1578728047,2020-01-23,Sochi,10
633,GA1.2.1307330427.1577967408,2020-01-02,Sochi,10
634,GA1.2.1297582457.1580628095,2020-02-02,Sochi,10
635,GA1.2.1296505672.1580707429,2020-02-03,Sochi,8
636,GA1.2.1266935872.1575914980,2020-02-09,Sochi,10
637,GA1.2.1258673431.1578392753,2020-01-07,Sochi,8
638,GA1.2.1258433304.1581345687,2020-02-10,Sochi,12
639,GA1.2.1250580310.1569229460,2020-01-21,Sochi,15
640,GA1.2.1248652483.1579965329,2020-01-26,Sochi,7
641,GA1.2.1207162318.1578131084,2020-01-08,Sochi,10
642,GA1.2.118978417.1579429272,2020-02-14,Sochi,8
643,GA1.2.1180736468.1578004979,2020-01-03,Sochi,8
644,GA1.2.1173318328.1580158571,2020-01-27,Sochi,4
645,GA1.2.1170270494.1579359441,2020-01-18,Sochi,10
646,GA1.2.116941756.1579892124,2020-01-24,Sochi,9
647,GA1.2.1168730644.1574885748,2020-02-08,Sochi,9
648,GA1.2.1168150883.1579519523,2020-01-20,Sochi,9
649,GA1.2.1134295351.1579099092,2020-01-15,Sochi,13
650,GA1.2.1129686411.1579293589,2020-02-07,Sochi,8
651,GA1.2.112873317.1577333259,2020-01-03,Sochi,4
652,GA1.2.112092770.1578793678,2020-01-12,Sochi,15
653,GA1.2.1120833138.1580802279,2020-02-04,Sochi,10
654,GA1.2.1113450605.1554360879,2020-01-28,Sochi,13
655,GA1.2.1106419983.1581932395,2020-02-17,Sochi,8
656,GA1.2.1081550475.1579627190,2020-01-21,Sochi,9
657,GA1.2.1076096012.1570278549,2020-01-28,Sochi,13
658,GA1.2.1073611512.1580108964,2020-01-27,Sochi,8
659,GA1.2.1073261533.1526804885,2020-01-13,Sochi,10
660,GA1.2.1059133365.1579423392,2020-01-29,Sochi,8
661,GA1.2.1055432992.1578309984,2020-01-06,Sochi,7
662,GA1.2.1054666890.1579421521,2020-01-29,Sochi,5
663,GA1.2.1054666890.1579421521,2020-01-29,Sochi,8
664,GA1.2.1035735619.1577889423,2020-01-01,Sochi,11
665,GA1.2.1012219229.1579630876,2020-01-21,Sochi,15
666,GA1.2.694498578.1581358931,2020-02-10,Slavyansk-na-Kubani,8
667,GA1.2.694498578.1581358931,2020-02-10,Slavyansk-na-Kubani,10
668,GA1.2.317570598.1581424920,2020-02-11,Slavyansk-na-Kubani,13
669,GA1.2.257164857.1578229341,2020-01-05,Slavyansk-na-Kubani,2
670,GA1.2.2022372628.1581511690,2020-02-12,Slavyansk-na-Kubani,8
671,GA1.2.1964545955.1581591714,2020-02-13,Slavyansk-na-Kubani,4
672,GA1.2.1917157960.1565939989,2020-01-31,Slavyansk-na-Kubani,8
673,GA1.2.1881983087.1568292215,2020-01-15,Slavyansk-na-Kubani,9
674,GA1.2.1550825968.1580514084,2020-02-01,Slavyansk-na-Kubani,9
675,GA1.2.1453706326.1579628998,2020-01-21,Slavyansk-na-Kubani,7
676,GA1.2.1375812619.1580576043,2020-02-01,Slavyansk-na-Kubani,13
677,GA1.2.1103080671.1578580688,2020-01-09,Slavyansk-na-Kubani,10
678,GA1.2.961313080.1580380103,2020-01-30,Simferopol,10
679,GA1.2.913978562.1580910684,2020-02-05,Simferopol,10
680,GA1.2.911247622.1580452459,2020-01-31,Simferopol,9
681,GA1.2.911247622.1580452459,2020-01-31,Simferopol,4
682,GA1.2.909767482.1581509003,2020-02-12,Simferopol,10
683,GA1.2.899775571.1580926833,2020-02-05,Simferopol,15
684,GA1.2.862490749.1580196987,2020-01-28,Simferopol,15
685,GA1.2.790521940.1578857766,2020-01-12,Simferopol,4
686,GA1.2.722639312.1578891070,2020-01-13,Simferopol,2
687,GA1.2.707759928.1580892899,2020-02-06,Simferopol,2
688,GA1.2.693513385.1581827475,2020-02-16,Simferopol,8
689,GA1.2.625169314.1577833723,2020-01-01,Simferopol,7
690,GA1.2.625169314.1577833723,2020-01-01,Simferopol,10
691,GA1.2.61213375.1580412696,2020-01-30,Simferopol,7
692,GA1.2.579278322.1579612211,2020-02-04,Simferopol,10
693,GA1.2.576500143.1581883414,2020-02-17,Simferopol,8
694,GA1.2.534274430.1578254624,2020-01-05,Simferopol,10
695,GA1.2.534274430.1578254624,2020-01-05,Simferopol,7
696,GA1.2.52289702.1581266330,2020-02-09,Simferopol,8
697,GA1.2.498625604.1576514091,2020-01-20,Simferopol,9
698,GA1.2.498625604.1576514091,2020-01-23,Simferopol,10
699,GA1.2.479681116.1579001987,2020-01-14,Simferopol,15
700,GA1.2.467943229.1581738669,2020-02-15,Simferopol,10
701,GA1.2.448283685.1581237265,2020-02-09,Simferopol,9
702,GA1.2.369506389.1578252541,2020-01-05,Simferopol,8
703,GA1.2.319712261.1578636935,2020-01-10,Simferopol,9
704,GA1.2.221591466.1578237021,2020-01-05,Simferopol,10
705,GA1.2.2131830356.1578917427,2020-01-13,Simferopol,15
706,GA1.2.2109295540.1578252658,2020-01-05,Simferopol,15
707,GA1.2.2074863941.1581534214,2020-02-12,Simferopol,7
708,GA1.2.2074863941.1581534214,2020-02-13,Simferopol,9
709,GA1.2.2013935110.1581569739,2020-02-13,Simferopol,7
710,GA1.2.1979497019.1580328899,2020-02-06,Simferopol,15
711,GA1.2.1929674702.1578210324,2020-01-05,Simferopol,13
712,GA1.2.1892980880.1580231615,2020-01-28,Simferopol,5
713,GA1.2.1892980880.1580231615,2020-01-28,Simferopol,13
714,GA1.2.1769689042.1578776618,2020-01-12,Simferopol,10
715,GA1.2.1662295372.1581477284,2020-02-12,Simferopol,7
716,GA1.2.1616417896.1580307794,2020-01-29,Simferopol,8
717,GA1.2.1592846504.1580478505,2020-01-31,Simferopol,4
718,GA1.2.1412026604.1581229562,2020-02-09,Simferopol,15
719,GA1.2.1332872377.1578904127,2020-01-13,Simferopol,15
720,GA1.2.1264690412.1578838321,2020-01-12,Simferopol,7
721,GA1.2.1240562871.1579009757,2020-01-15,Simferopol,12
722,GA1.2.1214330290.1577591784,2020-01-02,Simferopol,7
723,GA1.2.1204772785.1579856518,2020-01-24,Simferopol,10
724,GA1.2.1145533115.1578025017,2020-01-03,Simferopol,5
725,GA1.2.1076986860.1578577639,2020-01-09,Simferopol,15
726,GA1.2.1057516516.1580003127,2020-01-26,Simferopol,7
727,GA1.2.1057516516.1580003127,2020-02-02,Simferopol,7
728,GA1.2.307773847.1570448020,2020-01-20,Shakhty,4
729,GA1.2.838125230.1579763253,2020-01-23,Sevastopol,9
730,GA1.2.73988755.1579894284,2020-01-28,Sevastopol,11
731,GA1.2.670318058.1578209233,2020-01-05,Sevastopol,10
732,GA1.2.534445241.1579465094,2020-01-19,Sevastopol,15
733,GA1.2.221070544.1579513249,2020-01-20,Sevastopol,10
734,GA1.2.2095500156.1579884196,2020-01-31,Sevastopol,7
735,GA1.2.1932492248.1576752829,2020-01-12,Sevastopol,13
736,GA1.2.1752244969.1579984305,2020-01-26,Sevastopol,11
737,GA1.2.1742172121.1579080884,2020-01-15,Sevastopol,9
738,GA1.2.1645853922.1581510950,2020-02-12,Sevastopol,4
739,GA1.2.1524849467.1580668094,2020-02-02,Sevastopol,4
740,GA1.2.1511441984.1581761544,2020-02-15,Sevastopol,4
741,GA1.2.1415926450.1579460099,2020-01-19,Sevastopol,6
742,GA1.2.1407330937.1579873305,2020-01-24,Sevastopol,7
743,GA1.2.1392606938.1580841810,2020-02-04,Sevastopol,10
744,GA1.2.1284688484.1579935071,2020-01-25,Sevastopol,8
745,GA1.2.1284688484.1579935071,2020-01-25,Sevastopol,15
746,GA1.2.1263627644.1581395921,2020-02-11,Sevastopol,9
747,GA1.2.1263627644.1581395921,2020-02-12,Sevastopol,10
748,GA1.2.115660381.1579879850,2020-01-24,Sevastopol,8
749,GA1.2.1040768543.1580757649,2020-02-03,Sevastopol,7
750,GA1.2.1018127862.1580568040,2020-01-31,Sevastopol,8
751,GA1.2.646965762.1579612095,2020-01-21,Serpukhov,15
752,GA1.2.1079890470.1576793030,2020-01-06,Semender,15
753,GA1.2.877231529.1578440527,2020-01-08,Sao Paulo,15
754,GA1.2.51664456.1581636051,2020-02-14,Santiago,2
755,GA1.2.365548120.1578611843,2020-01-10,Santiago,12
756,GA1.2.1666631317.1581558200,2020-02-13,Santiago,9
757,GA1.2.1602766460.1581717793,2020-02-15,Santiago,9
758,GA1.2.143242799.1577858184,2020-01-01,Santiago,7
759,GA1.2.1284086074.1578192878,2020-01-05,Santiago,7
760,GA1.2.1244861866.1579974978,2020-01-25,Santiago,6
761,GA1.2.935317974.1578237487,2020-01-05,Samara,4
762,GA1.2.1779379830.1580387148,2020-01-30,Samara,7
763,GA1.2.1335652070.1578049038,2020-01-03,Samara,15
764,GA1.2.1169495799.1581072848,2020-02-07,Samara,11
765,GA1.2.635728941.1580471989,2020-01-31,Salsk,13
766,GA1.2.89363517.1576614390,2020-02-01,Saint Petersburg,9
767,GA1.2.857428359.1580721549,2020-02-03,Saint Petersburg,13
768,GA1.2.842599034.1578426001,2020-01-12,Saint Petersburg,1
769,GA1.2.728422968.1578039801,2020-01-03,Saint Petersburg,7
770,GA1.2.512418879.1580823164,2020-02-04,Saint Petersburg,5
771,GA1.2.445309152.1580048478,2020-01-26,Saint Petersburg,9
772,GA1.2.414569633.1577655391,2020-01-04,Saint Petersburg,8
773,GA1.2.413327130.1580337819,2020-01-30,Saint Petersburg,10
774,GA1.2.393014008.1581152062,2020-02-08,Saint Petersburg,13
775,GA1.2.284374547.1577618743,2020-01-15,Saint Petersburg,15
776,GA1.2.2133236560.1581348781,2020-02-10,Saint Petersburg,15
777,GA1.2.2116322115.1580725485,2020-02-03,Saint Petersburg,2
778,GA1.2.1964508348.1580634291,2020-02-02,Saint Petersburg,13
779,GA1.2.1933819256.1581098123,2020-02-08,Saint Petersburg,10
780,GA1.2.1684678046.1570813767,2020-02-08,Saint Petersburg,10
781,GA1.2.1603320409.1580590622,2020-02-03,Saint Petersburg,13
782,GA1.2.1577107414.1578637970,2020-01-10,Saint Petersburg,8
783,GA1.2.1557388149.1579337120,2020-01-18,Saint Petersburg,7
784,GA1.2.1530134992.1580905621,2020-02-05,Saint Petersburg,9
785,GA1.2.1489175055.1579092985,2020-01-15,Saint Petersburg,7
786,GA1.2.1475005412.1579991498,2020-01-26,Saint Petersburg,13
787,GA1.2.133123563.1580321843,2020-01-29,Saint Petersburg,11
788,GA1.2.1070132080.1581430641,2020-02-11,Saint Petersburg,5
789,GA1.2.1812007012.1579809099,2020-01-23,Ryazan,9
790,GA1.2.980431237.1579695429,2020-01-22,Rostov-on-Don,3
791,GA1.2.978060115.1581404054,2020-02-11,Rostov-on-Don,8
792,GA1.2.973480991.1572933319,2020-01-10,Rostov-on-Don,7
793,GA1.2.958844721.1578943069,2020-01-13,Rostov-on-Don,11
794,GA1.2.955578162.1579850251,2020-01-24,Rostov-on-Don,13
795,GA1.2.91996977.1577988824,2020-01-02,Rostov-on-Don,2
796,GA1.2.901045742.1579374091,2020-01-18,Rostov-on-Don,10
797,GA1.2.89775426.1580674280,2020-02-02,Rostov-on-Don,7
798,GA1.2.865711007.1580557202,2020-02-05,Rostov-on-Don,9
799,GA1.2.865711007.1580557202,2020-02-05,Rostov-on-Don,15
800,GA1.2.865711007.1580557202,2020-02-10,Rostov-on-Don,5
801,GA1.2.835071492.1579852802,2020-01-24,Rostov-on-Don,5
802,GA1.2.807829983.1578726703,2020-01-11,Rostov-on-Don,9
803,GA1.2.805131018.1579698795,2020-02-05,Rostov-on-Don,15
804,GA1.2.800742007.1578693146,2020-01-11,Rostov-on-Don,5
805,GA1.2.796403047.1576089189,2020-01-30,Rostov-on-Don,12
806,GA1.2.795363218.1579776563,2020-01-23,Rostov-on-Don,5
807,GA1.2.794114637.1580931953,2020-02-05,Rostov-on-Don,10
808,GA1.2.792404505.1578574566,2020-01-09,Rostov-on-Don,15
809,GA1.2.791363761.1580117766,2020-02-01,Rostov-on-Don,8
810,GA1.2.722485734.1575999687,2020-01-03,Rostov-on-Don,1
811,GA1.2.716961240.1575229161,2020-02-12,Rostov-on-Don,8
812,GA1.2.690029203.1579493995,2020-01-20,Rostov-on-Don,8
813,GA1.2.677543155.1572971696,2020-01-17,Rostov-on-Don,4
814,GA1.2.677128915.1580795619,2020-02-04,Rostov-on-Don,13
815,GA1.2.650961724.1580396480,2020-01-30,Rostov-on-Don,9
816,GA1.2.629675586.1577709983,2020-01-29,Rostov-on-Don,10
817,GA1.2.61648058.1580637685,2020-02-02,Rostov-on-Don,2
818,GA1.2.603258899.1579363150,2020-01-18,Rostov-on-Don,7
819,GA1.2.587260773.1581798085,2020-02-15,Rostov-on-Don,4
820,GA1.2.587260773.1581798085,2020-02-15,Rostov-on-Don,15
821,GA1.2.57357746.1579614621,2020-01-25,Rostov-on-Don,8
822,GA1.2.563466479.1580509953,2020-02-01,Rostov-on-Don,5
823,GA1.2.550309541.1581528792,2020-02-13,Rostov-on-Don,10
824,GA1.2.542431155.1578818254,2020-01-12,Rostov-on-Don,10
825,GA1.2.516734442.1580924683,2020-02-12,Rostov-on-Don,7
826,GA1.2.501476157.1581166280,2020-02-08,Rostov-on-Don,9
827,GA1.2.479659385.1581017164,2020-02-06,Rostov-on-Don,10
828,GA1.2.476360084.1578154165,2020-01-04,Rostov-on-Don,15
829,GA1.2.445607610.1580711463,2020-02-03,Rostov-on-Don,8
830,GA1.2.421221078.1580838511,2020-02-04,Rostov-on-Don,7
831,GA1.2.411386416.1580239894,2020-01-28,Rostov-on-Don,13
832,GA1.2.400831339.1581748081,2020-02-15,Rostov-on-Don,10
833,GA1.2.365329448.1579529409,2020-01-20,Rostov-on-Don,8
834,GA1.2.351645796.1577675798,2020-01-05,Rostov-on-Don,15
835,GA1.2.346547712.1579242407,2020-02-05,Rostov-on-Don,15
836,GA1.2.333179043.1576792082,2020-02-01,Rostov-on-Don,7
837,GA1.2.333163180.1580756571,2020-02-10,Rostov-on-Don,7
838,GA1.2.330012714.1579145507,2020-01-16,Rostov-on-Don,7
